Client_ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Income Band,Loan_to_Deposit_Ratio,CC_Utilization,Savings_Loan_Ratio,Income_Loan_Ratio,High_Loan_Flag,Low_Income_Flag,High_CC_Usage_Flag,Defaulter
IND89139,Matthew Brown,84,23184,2014-07-09,Joshua Ryan,European,Administrative Assistant IV,Low,Gold,101929.59,13019.3,1,1163.81,614181.3,445914.24,137911.62,373280.79,12590.02,516128.95,3,1,3,2,20,mid,1.3773529605662451,0.011417783477616426,0.7260303094118457,0.165960099784933,1,0,0,0
IND81423,Dennis Hanson,29,24727,2009-03-01,Benjamin Kim,American,Recruiter,High,Jade,40985.49,19729.5,3,646.13,358194.38,186144.38,114664.94,37333.12,13412.63,222160.88,1,1,3,1,21,low,1.9242825277653695,0.015764847126023208,0.5196742044928951,0.1144224816859983,1,1,0,0
IND85541,Alan Bennett,85,9136,2018-09-12,Dennis Morris,African,Staff Scientist,High,Jade,109218.7,6820.8,1,2767.3,587928.77,198995.43,128873.23,68530.24,13413.79,566786.3,2,1,3,1,22,mid,2.954483764001597,0.025337235973901577,0.33846860336760076,0.18576859202558058,1,0,0,0
IND59219,Helen Jenkins,51,10186,2014-10-30,Stephen Payne,European,Web Developer III,High,Jade,174258.52,34182.52,1,5185.78,648432.67,1125389.67,830895.18,198783.78,36318.33,452950.77,3,3,4,1,1,mid,0.5761850199174257,0.029759118637303253,1.7355536208014413,0.2687380321711149,0,0,0,0
IND43444,Katherine Myers,59,33070,2018-11-14,Shawn Cook,European,Senior Developer,High,Jade,74059.23,14702.6,2,1361.56,374815.99,384271.05,216865.84,124336.41,8446.4,962931.99,2,1,4,2,2,low,0.9753948131783677,0.018384743962572336,1.0252258687650282,0.19758823470261172,0,0,0,0
IND85299,Scott Hughes,84,2874,2019-07-22,Shawn Cook,American,Health Coach IV,High,Silver,158874.14,38794.28,1,2366.28,261364.76,127418.48,101648.45,46915.77,40839.46,334072.22,0,2,1,1,3,mid,2.0512311710889097,0.014894053778078335,0.4875120866045136,0.6078636591717121,1,0,0,0
IND58136,Barbara Larson,69,18759,2020-01-10,Nicholas Simmons,American,Office Assistant II,Mid,Jade,71958.9,13998.9,1,2756.83,124510.61,199185.62,120782.77,81093.97,15957.53,639874.92,1,1,2,2,4,low,0.6250983849883421,0.03831117431879622,1.5997481531915378,0.5779338758525567,0,0,0,0
IND35725,Tammy Willis,17,29867,2012-11-02,Jerry Green,European,Operator,High,Jade,189074.19,13258.42,1,4138.78,291504.55,247346.43,81405.16,162184.12,11482.62,358381.36,3,3,3,2,8,mid,1.178527415259127,0.021889714181032777,0.8485165296784681,0.6486148821738293,1,0,0,0
IND15648,Aaron Williams,78,12708,2005-01-06,Chris Armstrong,Australian,Software Engineer III,High,Platinum,74408.69,28689.62,2,494.76,24949.1,188138.63,218375.19,61145.05,12141.52,326434.35,2,1,4,2,9,low,0.1326101921088179,0.006649223274200589,7.540898167032151,2.982419687186324,0,0,0,0
IND48116,Lawrence Gibson,25,2134,2019-06-06,Jonathan Hawkins,African,Dental Hygienist,High,Jade,447928.06,42888.81,1,3074.93,841124.62,611852.17,222491.7,457697.21,33497.73,347546.25,3,5,1,2,10,high,1.374718698186984,0.00686478537007754,0.727421543400523,0.5325347146151367,1,0,0,0
IND28531,Ronald Burns,61,449,2001-08-20,Joshua Little,Australian,Web Designer I,Mid,Gold,309939.21,51303.6,2,9458.98,1198037.84,1457194.61,691706.3,145258.32,44952.26,3619311.37,3,4,1,2,11,high,0.8221536306518773,0.030518823254021898,1.2163176822392208,0.2587056930867011,0,0,0,0
IND45135,Benjamin Boyd,61,27123,2011-02-22,Shawn Cook,American,Editor,Low,Silver,151227.36,25749.75,1,397.4,455965.07,212193.82,276609.8,79800.03,13699.11,796820.24,2,2,1,1,12,mid,2.1488140788039254,0.0026278313485877734,0.465372971518689,0.33166435242141606,1,0,0,0
IND72586,Craig Wagner,48,31328,2016-11-08,Raymond Alexander,Asian,Analog Circuit Design manager,High,Jade,401412.67,48428.15,2,3172.65,1511484.73,827446.85,498247.56,399309.83,51370.22,155806.11,3,5,2,1,13,high,1.8266849745978426,0.007903711639436515,0.5474397676862804,0.26557507447291573,1,0,0,0
IND80929,Mary Austin,35,12694,2021-10-20,Joshua Ryan,European,VP Marketing,High,Silver,263452.26,17416.8,1,3107.16,0.0,687595.13,297957.89,507980.0,16429.39,980875.66,2,2,2,1,14,mid,0.0,0.011794015311183835,687595130.0,263452260.0,0,0,0,0
IND40714,Steven Wilson,21,40567,2004-05-10,James Castillo,European,Senior Editor,Low,Silver,404760.25,41342.34,2,4733.35,1022752.85,425498.09,212749.04,145323.96,64179.71,477400.93,0,3,3,1,15,high,2.403660255199594,0.011694206603306017,0.41603217197973863,0.3957556799809889,1,0,0,0
IND48405,Joe Lawrence,23,5800,2004-12-19,Dennis Morris,European,Civil Engineer,High,Gold,122608.89,31945.22,1,226.91,248995.76,167320.36,182304.28,54616.36,24666.31,166961.63,2,2,3,2,1,mid,1.4881378363748572,0.001850681448541933,0.671980757134255,0.4924135636188602,1,0,0,0
IND52634,Willie Price,24,25890,2008-12-10,Douglas Tucker,European,Media Manager I,Mid,Jade,72688.95,5604.02,1,2577.26,44247.13,47024.48,16596.87,24784.67,24564.97,362233.8,1,1,3,2,2,low,0.9409381891955383,0.03545600761249121,1.0627690188545786,1.642794648086901,0,0,0,0
IND18163,Kevin Perez,50,31222,2020-05-18,Frank Brown,European,Nurse,Mid,Gold,96295.61,23986.83,1,1323.88,311472.63,193153.03,136197.65,60174.6,21291.85,396610.18,2,2,3,2,3,low,1.612569206848222,0.013748082454142174,0.6201284182814766,0.3091623482000253,1,0,0,0
IND94008,Ruth Cook,20,32556,1996-12-14,Roger Alexander,American,Accountant III,Mid,Jade,127182.69,10617.09,3,3142.39,92065.37,781027.69,183771.22,567065.49,24086.65,613018.84,2,1,3,2,4,mid,0.11787721621255551,0.024707686048253213,8.483403493806591,1.3814389560218032,0,0,0,0
IND53034,Bruce Vasquez,49,28065,1996-05-19,Bruce Porter,European,Senior Quality Engineer,High,Gold,86309.17,19088.42,1,954.95,184129.95,136811.36,39799.67,71888.15,11832.68,506381.3,2,1,3,1,5,low,1.3458673947407047,0.011064293503641694,0.7430152414476012,0.4687405255432887,1,0,0,0
IND91806,Joe Lawrence,42,18610,2021-04-04,Steve Diaz,American,Engineer IV,Mid,Gold,39039.16,35780.3,1,1286.88,429795.64,217684.78,110466.9,253034.18,13282.16,83301.84,2,2,3,2,6,low,1.9743945260004192,0.032963823172326885,0.5064843828883784,0.09083191236925552,1,1,0,0
IND25702,Christopher Cox,76,15463,2015-12-06,Patrick Graham,American,Administrative Assistant IV,Mid,Silver,302021.94,5907.2,3,825.52,1259346.41,462110.27,75017.9,137282.76,23172.43,2366879.7,1,2,4,1,7,high,2.72520757280463,0.002733311352369595,0.366944524527652,0.23982435441267957,1,0,0,0
IND67912,Russell Lawson,66,29994,2003-08-21,Anthony Torres,European,Internal Auditor,Mid,Silver,274381.44,26955.98,1,4251.72,665570.32,1124343.31,488444.23,424485.68,47412.87,1827431.05,2,2,4,2,8,mid,0.5919636053226807,0.015495654460098854,1.6892930386539877,0.4122501129373526,0,0,0,0
IND76171,Jacqueline Williamson,42,22631,1996-06-17,Adam Hernandez,European,Software Test Engineer III,Mid,Silver,122710.9,20009.16,1,4783.55,763332.61,129332.34,48804.66,76867.33,14130.27,334266.15,2,2,1,2,9,mid,5.902101547825535,0.03898227428058735,0.16943117343115843,0.16075678967683982,1,0,0,1
IND34798,Craig Myers,29,41743,2020-02-14,Victor Martinez,European,VP Accounting,High,Jade,120617.67,15025.68,1,1932.43,575222.32,588831.44,455869.5,122324.98,16839.35,970188.11,2,1,2,1,10,mid,0.9768879172333461,0.01602111849763705,1.0236588854485706,0.20968878570343238,0,0,0,0
IND93920,Paul Riley,22,23157,2016-11-11,Bobby Burton,European,Statistician I,Mid,Jade,108847.47,7393.47,1,2935.23,129402.67,257681.31,177419.92,294010.15,18533.78,640916.4,3,2,3,2,11,mid,0.5021810448643674,0.026966451062514808,1.991313687798608,0.8411531938162234,0,0,0,0
IND18628,Patrick Ruiz,36,3323,2021-01-29,Joshua Little,Asian,Accountant II,High,Platinum,93309.6,22124.7,2,937.31,695931.26,858197.4,319474.94,168820.58,30101.04,935708.81,3,1,4,2,12,low,0.8109221248969967,0.010045161376266092,1.233164032273584,0.13407875925263257,0,0,0,0
IND42134,Ann Henderson,35,37517,2006-11-27,Paul Holmes,American,Biostatistician III,Low,Silver,131076.39,13731.44,1,6092.06,256672.86,325915.34,109714.07,159730.79,53942.1,1750716.49,2,3,1,2,13,mid,0.7875445789463466,0.046477172231572966,1.2697693816565985,0.5106749092573524,0,0,0,0
IND92265,George Nguyen,84,29835,2001-04-21,Benjamin Kim,Asian,Information Systems Manager,Mid,Jade,83441.32,2173.28,1,862.35,322636.11,198962.55,37398.97,133514.34,1917.33,432785.25,1,1,1,2,14,low,1.6215921457500815,0.010334807618877461,0.6166778708785019,0.2586236231938712,1,0,0,0
IND77317,Michael Perkins,48,14844,2021-08-04,Frank Brown,European,Programmer Analyst II,Mid,Platinum,359386.37,4756.08,1,2420.87,1546378.41,1190649.75,872458.87,163201.13,75357.4,168061.17,2,3,1,2,15,high,1.2987685158471092,0.006736120775153157,0.7699601478722404,0.23240519102151383,1,0,0,0
IND60176,Eugene Ryan,25,41105,2011-07-31,Joshua Bennett,Asian,Accounting Assistant IV,Mid,Jade,113118.57,12160.5,2,1536.54,641964.66,1029868.13,340871.85,349792.54,6328.91,433718.35,3,1,2,1,16,mid,0.6233464660923661,0.013583445993142892,1.6042442716328895,0.17620684886889745,0,0,0,0
IND51597,Janet Gordon,20,26593,2008-07-10,Jesse Evans,European,Programmer Analyst IV,Low,Platinum,110102.32,12255.54,1,1513.51,37756.8,136175.35,151887.89,91289.86,5837.49,469924.54,1,2,2,1,17,mid,0.2772660376693283,0.013746395046476812,3.6066442705249315,2.916092388229607,0,0,0,0
IND33238,Ruby Oliver,79,26406,2004-08-07,Anthony Torres,European,Health Coach IV,Low,Jade,343198.66,27522.88,1,4049.93,140800.99,758995.41,582243.06,306509.38,11408.94,637394.98,0,3,3,2,18,high,0.18550967233713614,0.01180054137798632,5.390554459946949,2.4374733271586138,0,0,0,0
IND18364,Peter Riley,24,14468,2021-06-04,Stephen Payne,European,Computer Systems Analyst IV,Mid,Gold,139310.32,37632.9,3,2109.05,252780.62,94179.54,113664.97,26792.46,10164.28,303349.11,2,2,3,1,19,mid,2.6840290079561973,0.015139222886436392,0.37257420931804736,0.5511115505962778,1,0,0,0
IND92467,Philip Hanson,32,41694,2017-01-30,Jonathan Hawkins,Asian,Speech Pathologist,Mid,Silver,89269.83,18376.2,3,329.22,32037.08,199933.91,199933.91,152113.65,1727.52,154043.36,3,1,3,2,20,low,0.16023834996155306,0.003687920054424658,6.240703077786644,2.786453297664665,0,0,0,0
IND60476,Carolyn Ross,76,37286,2011-03-08,Gregory Simmons,European,Statistician IV,Low,Silver,75161.91,13911.24,2,2286.76,557461.27,25563.15,16645.77,11901.73,18131.52,491968.85,3,1,3,2,21,low,7.713310880310036,0.03042445261935929,0.04585636945530517,0.13482893594593767,1,0,0,1
IND61025,Pamela Bailey,40,11151,2000-08-10,Mark Montgomery,Asian,Paralegal,Mid,Gold,124589.37,23297.54,1,468.2,124046.99,346256.75,400359.37,129413.46,22425.85,717391.36,0,2,3,1,22,mid,0.3582514698753123,0.0037579449694789776,2.7913353416206603,1.0043723672426685,0,0,0,0
IND55955,Shirley Chavez,43,20600,1999-04-14,Gregory Simmons,American,Editor,Mid,Silver,435632.17,37078.86,1,3008.92,424214.25,71187.94,76882.97,56978.82,10069.15,961426.38,0,4,3,2,1,high,5.9590745853992315,0.00690701972972515,0.16781128835768416,1.0269154536253426,1,0,0,1
IND75964,Daniel Harris,71,22925,2018-09-10,Phillip Peters,European,Programmer Analyst IV,High,Silver,88221.82,12126.95,1,5284.59,918742.14,542037.0,348097.16,156643.72,15380.77,1451850.52,3,2,3,2,2,low,1.694980487134678,0.0599011666286054,0.5899772915717382,0.09602457105535121,1,0,0,0
IND17939,Ryan Gray,29,18807,2001-04-17,Anthony Berry,Asian,Civil Engineer,High,Jade,48788.15,30341.94,1,872.32,1099020.48,1385972.0,511219.18,337404.66,53970.25,536373.73,1,2,4,1,3,low,0.7929600880876669,0.017879751171549833,1.261097517253639,0.04439239381199485,0,1,0,0
IND49363,Phillip Morales,66,41568,2021-08-23,Phillip Peters,European,Administrative Officer,High,Silver,324199.84,27648.39,1,365.06,557907.89,507996.38,369451.91,74814.01,12758.36,359677.7,3,3,4,1,4,high,1.0982517019151756,0.0011260338650196933,0.9105380802007691,0.5810992194767146,1,0,0,0
IND93355,Henry Wood,61,15256,2003-08-07,Joshua Bennett,European,Health Coach III,Mid,Jade,282658.49,30651.24,1,9458.98,436116.47,989380.39,512232.4,227346.98,57308.34,588222.31,1,2,1,2,8,mid,0.44079756781838214,0.03346434054231189,2.268615050771609,0.6481261516032033,0,0,0,0
IND65845,Norma Austin,24,8942,1999-01-01,Bruce Porter,African,Administrative Officer,High,Silver,274736.56,45424.8,2,641.87,702014.71,147575.13,105053.48,139270.9,30227.92,865724.13,0,2,2,2,9,mid,4.756998724940993,0.0023363108195854575,0.2102165776409207,0.3913544199218355,1,0,0,1
IND26284,Kathryn Johnson,23,31544,2005-06-07,Ernest Rivera,Asian,Systems Administrator IV,Mid,Gold,147339.86,27029.67,1,3638.15,245108.44,149314.45,121975.18,53879.38,4424.42,959192.19,0,2,3,2,10,mid,1.6415587262883216,0.02469223179191136,0.6091771029623578,0.601121117652574,1,0,0,0
IND24774,Dennis Berry,48,15098,2021-11-01,Raymond Alexander,Asian,Budget/Accounting Analyst I,High,Jade,81683.44,23580.9,2,2171.31,418824.88,959454.45,644753.39,73686.1,37787.75,742030.19,1,1,4,2,11,low,0.43652398460758196,0.026582009443015503,2.290824861477129,0.19503005601044987,0,0,0,0
IND12731,Rachel Adams,26,26908,2002-01-04,Frank Brown,Asian,Senior Financial Analyst,High,Jade,76005.3,40640.6,2,5570.9,495739.92,606032.72,399981.6,103025.56,30266.72,172313.94,0,2,1,2,12,low,0.8180085048576115,0.07329620337928797,1.2224811727438025,0.15331688407639862,0,0,0,0
IND93115,Adam Robertson,70,14612,2003-12-15,Paul Larson,European,Software Test Engineer II,Low,Gold,206026.56,3094.2,2,2470.82,818737.34,630729.9,411037.46,357177.38,23541.92,256471.12,3,2,1,2,13,mid,1.2980791598779775,0.011992725539888036,0.7703690407348844,0.2516393838204089,1,0,0,0
IND85411,Jack Morrison,85,33602,1996-10-29,Jeremy Vasquez,Asian,Product Engineer,High,Jade,288440.81,5937.12,1,1909.77,397326.42,265216.0,168773.82,263367.53,15874.0,654569.82,2,2,1,1,14,mid,1.4981238631978318,0.006621011754123795,0.6675015452848528,0.725954265195971,1,0,0,0
IND58620,Raymond Collins,37,5929,2006-09-23,Roy Rice,Asian,Staff Scientist,Mid,Platinum,57825.32,47025.14,2,3151.39,627597.93,972403.54,395038.94,328186.19,73866.7,1634407.3,2,2,2,2,15,low,0.6454089311054864,0.05449844368352058,1.5494052672394802,0.09213752490844332,0,0,0,0
IND86466,John Hart,31,30879,2002-12-10,Raymond Alexander,African,Systems Administrator IV,High,Jade,412837.04,62194.6,1,7104.71,927808.29,1251565.58,441729.03,428967.97,104897.64,958339.06,0,5,2,2,1,high,0.7413181571026282,0.017209478061344794,1.348948475822577,0.4449594210405692,0,0,0,0
IND67594,Christina Alvarez,85,40787,2016-11-03,Todd Roberts,European,Data Coordiator,Low,Jade,130272.52,20605.37,3,1928.39,230291.87,124809.29,82050.55,32508.2,34351.1,985553.24,0,1,3,2,2,mid,1.8451500537728398,0.014802738023316522,0.541961335665209,0.5656844049002494,1,0,0,0
IND34060,Rebecca Perkins,37,25142,1999-12-22,Jason Duncan,European,Assistant Professor,High,Gold,360800.21,18238.48,1,526.42,338782.79,34504.45,45616.05,8748.93,27404.41,520344.88,2,3,3,2,3,high,7.713310880310036,0.001459034623458133,0.10184829606649058,1.0649897798380203,1,0,0,1
IND93556,Jonathan Hanson,71,5443,2015-05-14,Jason Duncan,Asian,Dental Hygienist,High,Silver,35234.55,15378.9,3,3792.07,144620.71,441638.95,115353.46,257073.42,23225.95,387030.32,0,1,3,2,4,low,0.3274636661293944,0.10762362205211584,3.053773881667613,0.24363419150940288,0,1,0,0
IND98512,Christine Graham,72,34042,2011-08-17,Joshua Little,European,Account Representative I,High,Gold,95828.94,9459.79,2,1871.16,312519.52,267545.78,93925.65,236464.93,2184.53,824674.14,0,1,3,1,5,low,1.1680973582610896,0.019526042764053918,0.8560930182662094,0.3066334534667356,1,0,0,0
IND52571,Katherine Young,35,37025,2003-02-25,Benjamin Kim,African,Health Coach II,High,Gold,146788.5,39834.5,1,2397.24,122986.19,640602.91,367870.98,223767.04,27457.36,1002791.63,3,2,3,1,6,mid,0.1919850626467103,0.01633125199636721,5.208738516017624,1.1935364353222386,0,0,0,0
IND37643,Jeremy Freeman,56,30085,2010-10-13,Jeremy Vasquez,Australian,Help Desk Operator,High,Jade,70386.82,49752.78,1,4733.41,1229595.68,325521.19,190930.7,86670.02,39190.01,1637999.56,3,2,3,1,7,low,3.777313778628931,0.06724852653879622,0.2647383973691756,0.057243873809605564,1,0,0,0
IND54218,Joseph Butler,19,20483,2020-07-23,Donald Reynolds,Australian,Administrative Assistant II,Mid,Jade,54632.7,6161.4,1,833.75,60365.86,90680.46,34781.55,76916.9,6030.41,412083.07,3,1,3,1,8,low,0.6656986448271364,0.015261006407133342,1.5021811748862492,0.9050264353887042,0,0,0,0
IND61793,Brian Smith,26,40266,2020-09-07,Shawn Cook,European,Staff Accountant III,Mid,Jade,390608.46,51660.0,2,6590.61,1303392.78,81313.25,54839.17,36534.23,35486.35,1703047.68,2,4,4,2,9,high,7.713310880310036,0.016872675986401634,0.062385837320361834,0.29968591639759895,1,0,0,1
IND36608,Kimberly Schmidt,34,5278,2016-11-28,Anthony Torres,European,Account Representative I,High,Silver,209330.69,12650.79,1,2424.38,469557.5,185097.77,157333.1,105814.22,62.59,187166.54,2,2,4,1,10,mid,2.536807966207222,0.0115815793107949,0.3941961732179846,0.4458041657394373,1,0,0,0
IND48488,Carol Warren,75,1920,2005-07-19,Donald Reynolds,Asian,Mechanical Systems Engineer,High,Jade,112683.73,5161.2,2,5247.15,832861.83,1070053.58,716470.66,173348.68,26418.79,1165504.97,1,2,1,2,11,mid,0.7783365663069539,0.04656528456623432,1.2847912344778831,0.1352970274369555,0,0,0,0
IND67225,Jean Austin,68,8973,2020-12-21,Shawn Long,European,Registered Nurse,Low,Silver,231396.28,40382.64,2,757.41,113522.57,569570.56,577946.6,251867.45,6840.2,1228111.17,1,2,2,2,12,mid,0.19931256594562652,0.003273215959767305,5.017245072788213,2.038328395504714,0,0,0,0
IND82919,John Simpson,62,26692,2015-06-28,Jerry Green,Asian,Staff Accountant III,Mid,Jade,49986.85,19271.46,1,3557.99,181563.18,94786.29,28061.73,38070.41,14690.77,191065.76,2,1,3,2,13,low,1.9155004176711588,0.07117851852680218,0.5220567819859909,0.2753138038488101,1,1,0,0
IND77016,Heather Phillips,83,27671,2013-03-13,Bobby Burton,Australian,Automation Specialist III,High,Jade,179434.37,4757.76,3,3449.09,391545.22,224823.63,284776.6,95325.22,9890.3,730708.22,0,2,4,2,14,mid,1.7415661256711932,0.019222014047687665,0.5741958219431313,0.45827240476011327,1,0,0,0
IND75034,Doris James,30,569,2011-05-30,Anthony Simpson,American,VP Product Management,High,Jade,111485.6,15780.76,2,1768.32,109518.69,386551.75,206941.85,190855.05,42470.6,810263.16,1,2,1,2,15,mid,0.2833221935140064,0.01586142052550804,3.5295504947187504,1.017959573676789,0,0,0,0
IND90860,Anna Welch,51,43235,2000-01-20,Shawn Wallace,European,Business Systems Development Analyst,High,Gold,131121.99,33075.99,1,4267.35,738628.08,628660.2,487211.65,352364.04,10644.07,968501.52,1,2,1,1,16,mid,1.1749241940639408,0.03254488409957107,0.8511187377941023,0.1775209924627818,1,0,0,0
IND73867,Jack Harris,32,17602,2019-09-25,Samuel Fowler,European,Accountant II,Low,Jade,224722.41,19388.05,2,690.58,1398446.98,378083.17,191631.2,69349.78,75949.35,1531982.67,1,2,1,2,17,mid,3.6987813456526477,0.0030730357374102756,0.27035931653958073,0.16069426517643576,1,0,0,0
IND27930,Joshua Porter,22,1542,1995-06-26,Ernest Rivera,African,Teacher,High,Silver,82651.24,9350.64,1,1039.59,172491.89,780674.58,223049.88,229271.8,2813.19,285502.46,2,1,2,1,18,low,0.22095235863712592,0.012578032554889281,4.52586249402298,0.47916014788196626,0,0,0,0
IND35620,Anna Duncan,58,33139,2019-08-30,Ernest Rivera,Asian,Marketing Assistant,High,Gold,21090.76,4114.32,2,1386.56,149157.79,60794.5,27357.52,34044.92,19680.19,427414.18,2,1,2,2,19,low,2.453475027289064,0.06574253058009619,0.4075851458540305,0.14139898330889064,1,1,0,0
IND91353,Mark Garza,31,7074,2007-06-21,Victor Martinez,American,Human Resources Assistant I,High,Platinum,337249.36,19296.7,1,2617.08,484229.73,678377.59,196948.33,413153.83,52707.38,1545597.19,1,4,3,1,20,high,0.7138056097728617,0.007760074006485664,1.4009416328052768,0.6964656203648099,0,0,0,0
IND97689,Paula Ray,57,39015,2018-06-21,Roger Alexander,European,Structural Engineer,High,Jade,107655.52,38404.02,1,1045.18,624915.32,405753.4,171664.9,428694.08,1194.27,655845.68,0,2,3,2,21,mid,1.5401357535386375,0.009708559210818365,0.6492934104267225,0.17227217253647714,1,0,0,0
IND77331,Rebecca Murray,64,35870,2005-10-23,Victor Ramos,Asian,Programmer Analyst IV,Mid,Jade,224839.07,4873.51,2,3693.38,816590.42,469279.74,373833.02,446849.76,25010.46,490030.51,0,3,3,1,22,mid,1.7400930589074803,0.01642677130613122,0.5746819065368389,0.2753388531360203,1,0,0,0
IND71401,Michelle Rose,82,35626,2015-03-20,Phillip Peters,European,Research Associate,High,Silver,84089.47,8018.4,1,1815.03,237269.07,28379.41,33734.01,20010.16,602.74,243516.78,2,1,3,1,1,low,7.713310880310036,0.021584509670657816,0.11960855192963604,0.3544055263738947,1,0,0,1
